price,is_cust_build,grade,view,waterfront,bedrooms,bathrooms,floors,sqft_living15,sqft_above,has_basement,years_since_renovated,condition
324950.0,0,7,0.0,0.0,3,1.0,1.0,1240,1240,0,0.0,4
718500.0,0,7,0.0,0.0,3,2.0,2.0,1370,1920,1,0.0,4
495000.0,0,9,0.0,0.0,3,2.0,1.0,2570,2660,0,0.0,4
260000.0,0,7,0.0,0.0,6,2.0,1.0,1170,2220,0,0.0,3
430000.0,0,7,0.0,0.0,4,1.5,1.0,1450,1070,1,0.0,4
402500.0,0,8,0.0,0.0,3,3.25,2.0,1890,2780,0,0.0,3
1420000.0,0,10,3.0,0.0,4,3.0,2.5,3250,2510,1,0.0,4
275000.0,0,7,0.0,0.0,3,2.25,1.0,1860,1450,1,0.0,4
250000.0,0,7,0.0,0.0,3,2.25,2.0,1765,1765,0,0.0,3
665000.0,0,7,0.0,0.0,3,2.75,1.0,1890,1320,1,0.0,4
425000.0,0,8,0.0,0.0,3,2.5,1.0,1940,2650,0,0.0,3
760000.0,0,7,0.0,0.0,2,1.0,1.5,1740,1310,1,0.0,4
447000.0,0,7,0.0,0.0,3,2.5,2.0,1560,1650,0,0.0,3
205000.0,0,7,0.0,0.0,3,1.0,1.0,1180,1180,0,0.0,4
191000.0,0,6,0.0,0.0,3,1.5,1.0,820,800,0,0.0,4
350000.0,0,7,0.0,0.0,2,1.75,1.0,1290,1430,0,0.0,3
789888.0,0,9,0.0,0.0,5,3.5,2.0,2540,2410,1,0.0,3
443000.0,0,7,0.0,0.0,2,1.0,1.0,1990,980,1,0.0,3
695000.0,0,9,0.0,0.0,4,3.5,2.0,2810,2660,1,0.0,3
560000.0,0,7,0.0,0.0,4,2.0,1.5,1440,1380,0,0.0,4
550000.0,0,7,0.0,0.0,3,1.75,1.0,1760,810,1,0.0,4
850000.0,0,9,0.0,0.0,2,2.5,2.0,2510,3360,0,0.0,3
352750.0,0,7,0.0,0.0,4,2.75,1.0,2050,1360,1,0.0,4
550000.0,0,8,0.0,0.0,4,2.5,2.0,2840,2890,0,0.0,3
774900.0,0,7,0.0,0.0,5,1.0,1.5,1700,1750,0,0.0,3
250000.0,0,6,0.0,0.0,3,1.0,1.0,1250,1010,0,0.0,5
962800.0,0,9,0.0,0.0,4,2.5,2.0,3370,3780,0,0.0,3
299500.0,0,7,0.0,0.0,3,1.75,1.0,2230,1880,0,0.0,4
250000.0,0,6,0.0,0.0,2,1.0,1.0,1910,800,0,0.0,3
745000.0,0,9,0.0,0.0,5,4.0,2.0,2160,3960,1,0.0,5
279475.0,0,6,0.0,0.0,2,1.0,1.5,1560,1060,0,0.0,3
450000.0,0,8,0.0,0.0,3,2.25,2.0,2160,2530,0,0.0,3
307700.0,0,7,0.0,0.0,5,2.25,1.0,1880,1260,1,0.0,4
665000.0,0,8,0.0,0.0,3,1.0,1.0,1440,1300,1,0.0,4
375000.0,0,8,0.0,0.0,3,2.75,2.0,2100,1890,0,0.0,3
148000.0,0,6,0.0,0.0,2,1.0,1.0,970,630,0,0.0,3
707000.0,0,8,0.0,0.0,3,1.5,2.0,1980,1980,0,0.0,3
399000.0,0,7,0.0,0.0,3,1.0,1.0,990,840,1,0.0,4
570000.0,0,9,0.0,0.0,4,2.5,2.0,3250,3420,0,0.0,3
853000.0,0,10,0.0,0.0,4,2.25,2.0,3210,3440,0,0.0,3
400000.0,0,7,0.0,0.0,3,1.0,1.0,2440,1300,0,0.0,4
615000.0,0,7,3.0,1.0,2,1.75,1.5,2040,2040,0,30.0,4
463000.0,0,7,0.0,0.0,3,1.0,1.0,1520,1250,0,0.0,4
600000.0,0,8,1.0,0.0,4,2.5,1.0,2490,1290,1,0.0,4
429000.0,0,7,0.0,0.0,5,2.5,1.0,2020,1360,1,0.0,3
980000.0,0,8,0.0,0.0,4,4.25,2.0,1800,2360,1,19.0,3
359500.0,0,8,0.0,0.0,6,3.75,2.0,2680,3190,0,0.0,3
715000.0,0,9,0.0,0.0,4,2.5,2.0,2760,2570,0,0.0,3
240000.0,0,7,0.0,0.0,3,1.75,1.0,1430,980,1,0.0,4
455000.0,0,7,0.0,0.0,4,2.0,1.0,1290,1060,1,0.0,5
610000.0,0,7,0.0,0.0,3,2.5,1.0,2080,2080,0,0.0,3
675000.0,0,9,0.0,0.0,3,2.75,2.0,2210,2740,0,0.0,3
283500.0,0,7,0.0,0.0,3,1.75,1.0,1320,1250,0,0.0,3
235000.0,0,7,0.0,0.0,2,1.0,1.5,1590,1260,1,0.0,3
827000.0,0,9,0.0,0.0,4,2.5,1.0,2670,1870,1,0.0,3
353000.0,0,7,0.0,0.0,2,1.0,1.0,1554,860,0,0.0,3
747500.0,0,9,0.0,0.0,4,2.5,2.0,2990,2810,0,0.0,4
341000.0,0,6,0.0,0.0,2,1.0,1.0,1740,1040,0,0.0,3
250000.0,0,6,0.0,0.0,3,2.0,2.0,1360,1470,0,0.0,3
655000.0,0,8,3.0,0.0,4,3.5,2.0,2250,1670,1,0.0,3
405000.0,0,8,0.0,0.0,3,2.25,1.0,2510,1660,0,0.0,4
390000.0,0,7,0.0,0.0,4,1.75,1.0,1670,1100,1,0.0,3
275400.0,0,7,0.0,0.0,2,1.0,1.0,1130,890,0,0.0,3
791000.0,0,8,0.0,0.0,3,2.25,2.0,2040,1810,1,0.0,3
424500.0,0,7,0.0,0.0,3,1.75,1.0,1720,1460,0,0.0,3
430000.0,0,7,0.0,0.0,3,1.0,1.0,1180,980,0,0.0,4
865000.0,0,9,2.0,0.0,4,2.5,2.0,4220,2580,0,0.0,4
163000.0,0,7,0.0,0.0,2,2.0,1.0,1250,1250,0,0.0,3
920000.0,0,8,2.0,0.0,4,2.75,1.0,2430,1570,1,0.0,5
1030000.0,0,9,0.0,0.0,5,3.25,2.0,3440,1870,1,0.0,3
325000.0,0,7,0.0,0.0,3,1.75,1.0,1550,1290,1,0.0,4
315000.0,0,7,0.0,0.0,5,2.5,2.0,2070,2090,0,0.0,3
227000.0,0,6,0.0,0.0,4,1.0,1.0,1120,1120,0,0.0,3
179000.0,0,6,0.0,0.0,4,1.75,1.5,1790,1410,1,0.0,3
276000.0,0,7,0.0,0.0,2,1.0,1.0,1500,820,1,0.0,3
335000.0,0,6,0.0,0.0,4,1.5,1.5,1540,1840,1,0.0,4
430000.0,0,7,0.0,0.0,3,2.0,1.0,2160,1600,1,0.0,3
266490.0,0,7,0.0,0.0,3,2.5,2.0,1880,1810,0,0.0,3
655000.0,0,8,0.0,0.0,4,2.75,1.0,2050,1580,1,0.0,3
635500.0,0,7,0.0,0.0,3,2.0,1.0,1700,1000,1,14.0,3
235000.0,0,7,0.0,0.0,5,2.5,1.0,2120,1300,1,0.0,3
885000.0,0,9,0.0,0.0,3,2.5,2.0,2840,2880,0,0.0,4
352500.0,0,7,0.0,0.0,3,1.0,1.0,1470,1470,0,0.0,4
450000.0,0,8,0.0,0.0,3,2.5,2.0,1910,1460,0,0.0,3
1050000.0,0,9,4.0,0.0,3,2.25,1.0,2500,1330,1,17.0,3
476000.0,0,8,0.0,0.0,2,2.25,3.0,1140,1140,0,0.0,3
375000.0,0,8,0.0,0.0,3,2.5,2.0,1940,1830,0,0.0,3
600600.0,0,8,0.0,0.0,4,3.5,2.0,2910,3110,0,0.0,3
567000.0,0,8,2.0,0.0,4,1.75,1.0,2240,1430,1,0.0,4
650000.0,0,8,0.0,0.0,4,1.75,1.0,2110,1470,1,0.0,3
858000.0,0,10,2.0,0.0,4,3.5,1.0,3260,2580,1,0.0,4
435500.0,0,7,0.0,0.0,1,1.75,1.0,1230,770,1,0.0,3
685000.0,0,8,0.0,0.0,3,2.0,1.0,1770,1770,1,0.0,3
252000.0,0,7,0.0,0.0,3,2.0,2.0,1500,1540,0,0.0,4
512500.0,0,8,0.0,0.0,4,2.25,2.0,2400,2200,0,0.0,4
423800.0,0,8,0.0,0.0,3,2.5,2.0,1940,1940,0,0.0,3
460000.0,0,8,0.0,0.0,3,2.25,2.0,1860,1453,0,0.0,4
434000.0,0,8,0.0,0.0,3,2.75,2.0,2030,1830,0,0.0,3
244000.0,0,6,0.0,0.0,3,1.0,1.0,1760,1000,1,0.0,3
348125.0,0,7,0.0,0.0,3,1.0,1.5,1590,1400,0,0.0,3
585000.0,0,8,0.0,0.0,4,3.25,2.0,2280,2400,0,0.0,4
230000.0,0,6,0.0,0.0,3,1.0,1.0,1420,1390,0,0.0,4
450000.0,0,8,0.0,0.0,3,2.0,1.0,1760,1680,0,0.0,4
393000.0,0,7,0.0,0.0,5,2.0,1.0,1180,910,1,0.0,4
517000.0,0,7,0.0,0.0,2,1.0,1.0,1660,1140,0,0.0,4
400000.0,0,7,0.0,0.0,3,1.0,1.0,1920,1060,0,0.0,3
890000.0,0,10,0.0,0.0,2,1.75,2.0,3050,3050,0,0.0,3
205950.0,0,6,0.0,0.0,3,1.0,1.0,1210,970,0,0.0,4
209000.0,0,6,0.0,0.0,3,1.0,1.5,1270,1320,0,6.0,3
430000.0,0,6,0.0,0.0,4,1.75,1.0,1560,1110,1,0.0,4
534000.0,0,6,0.0,0.0,4,1.75,1.5,1940,1260,1,0.0,4
735000.0,0,7,0.0,0.0,4,3.0,1.5,2140,1650,1,0.0,5
475000.0,0,8,0.0,0.0,4,2.25,1.0,1970,1390,1,0.0,3
325000.0,0,7,0.0,0.0,3,1.75,1.0,2130,1090,1,0.0,4
500000.0,0,9,0.0,0.0,3,2.25,2.0,2840,2990,0,0.0,3
279000.0,0,7,0.0,0.0,4,2.75,1.0,1500,1330,1,0.0,4
350000.0,0,8,0.0,0.0,3,2.0,1.0,1980,1440,0,0.0,3
660000.0,0,9,0.0,0.0,4,2.25,2.0,2910,3180,0,0.0,3
324950.0,0,7,1.0,0.0,2,1.5,1.0,2270,1643,0,0.0,4
500000.0,0,7,0.0,0.0,4,2.0,1.0,1480,1530,0,0.0,3
187300.0,0,6,0.0,0.0,2,1.0,1.0,1270,850,1,0.0,3
345600.0,0,9,0.0,0.0,5,3.5,2.5,1780,2800,0,15.0,3
400000.0,0,7,0.0,0.0,3,1.5,1.0,2180,1510,0,0.0,3
935000.0,0,10,0.0,0.0,5,3.0,2.0,1610,2700,0,0.0,3
374000.0,0,7,0.0,0.0,4,1.75,1.0,1670,1140,1,0.0,5
328000.0,0,7,0.0,0.0,3,1.75,2.0,2080,1440,0,0.0,3
257500.0,0,7,0.0,0.0,3,2.0,1.0,2210,1300,0,0.0,5
1000000.0,0,8,0.0,0.0,4,2.5,2.0,2410,1630,1,0.0,5
216500.0,0,8,0.0,0.0,2,1.75,1.0,1390,1390,0,0.0,4
1190000.0,0,10,0.0,0.0,3,2.25,2.0,3030,2760,0,0.0,5
360000.0,0,9,0.0,0.0,4,2.5,2.0,3030,3200,0,0.0,3
699999.0,0,7,0.0,0.0,3,0.75,1.0,1460,1240,0,0.0,4
535000.0,0,8,0.0,0.0,3,2.5,2.0,2020,1960,0,0.0,4
464950.0,0,7,0.0,0.0,3,2.0,1.0,1640,2190,0,0.0,3
925000.0,0,10,0.0,0.0,4,2.5,2.0,4130,3540,0,0.0,3
930000.0,0,9,0.0,0.0,3,3.25,2.0,1990,1840,1,20.0,3
727500.0,0,8,3.0,0.0,3,2.0,1.5,2270,1940,1,0.0,3
325000.0,0,7,0.0,0.0,4,1.75,1.0,1620,1670,0,0.0,3
695000.0,0,8,0.0,0.0,3,3.25,2.0,2100,2080,1,0.0,3
585000.0,0,8,0.0,0.0,4,2.75,1.0,1900,1560,1,0.0,3
319000.0,0,7,2.0,0.0,3,2.25,1.0,1700,1200,1,0.0,3
265000.0,0,7,0.0,0.0,6,2.5,1.5,1710,1790,1,0.0,4
359000.0,0,7,0.0,0.0,5,1.75,1.5,2300,1940,0,0.0,4
390000.0,0,7,0.0,0.0,5,1.75,1.5,2300,1940,0,0.0,4
374500.0,0,7,0.0,0.0,3,1.0,1.0,1670,960,0,0.0,5
661000.0,0,8,0.0,0.0,2,1.5,2.0,2220,1750,0,0.0,4
900000.0,0,8,0.0,0.0,3,2.5,2.0,2160,1620,1,27.0,3
600000.0,0,8,0.0,0.0,5,2.5,1.0,2270,1540,1,0.0,3
512500.0,0,7,0.0,0.0,4,1.75,1.5,1450,1620,0,0.0,5
229500.0,0,8,0.0,0.0,3,1.75,1.0,1690,1770,0,0.0,4
589000.0,0,8,0.0,0.0,3,2.5,2.0,2500,2320,0,0.0,3
539950.0,0,8,0.0,0.0,3,2.5,3.0,1310,1330,0,0.0,3
640000.0,0,9,0.0,0.0,4,2.5,2.0,2110,3420,0,0.0,3
218250.0,0,7,0.0,0.0,3,1.0,1.0,1290,970,1,0.0,3
675000.0,0,8,2.0,0.0,4,3.5,2.0,2090,1880,1,0.0,3
338000.0,0,7,0.0,0.0,5,2.0,2.0,1390,1860,0,0.0,3
231750.0,0,7,0.0,0.0,3,1.0,1.0,1470,1020,0,0.0,3
199900.0,0,6,0.0,0.0,1,1.0,1.0,1140,720,0,0.0,3
263000.0,0,7,0.0,0.0,4,2.75,1.0,1730,1250,1,0.0,5
279950.0,0,7,0.0,0.0,3,1.5,1.0,1460,1160,1,0.0,4
395000.0,0,7,0.0,0.0,3,1.5,1.5,1400,1080,0,0.0,4
252500.0,0,7,0.0,0.0,3,2.0,1.0,1900,1900,0,0.0,3
205000.0,0,7,0.0,0.0,3,1.0,1.0,1770,1370,0,0.0,3
654000.0,0,8,0.0,0.0,5,2.5,1.0,1890,1640,1,0.0,4
200000.0,0,6,0.0,0.0,3,1.0,1.0,1520,960,0,0.0,2
700000.0,0,8,0.0,0.0,3,2.5,2.0,2090,2190,0,0.0,3
306000.0,0,7,0.0,0.0,2,1.75,1.0,1310,800,1,0.0,5
270000.0,0,7,0.0,0.0,3,2.5,2.0,2010,1780,0,0.0,3
340000.0,0,9,0.0,0.0,3,2.25,2.0,2470,2630,0,0.0,4
450000.0,0,7,0.0,0.0,4,2.5,1.0,1460,2300,0,0.0,4
580000.0,0,7,0.0,0.0,4,2.75,1.0,1840,1810,1,0.0,5
435000.0,0,7,3.0,0.0,4,1.75,1.0,1820,1290,1,0.0,3
690000.0,0,9,0.0,0.0,4,2.5,2.0,3000,2780,0,0.0,3
720000.0,0,8,0.0,0.0,4,2.5,2.0,2000,2110,0,0.0,3
403000.0,0,8,0.0,0.0,3,2.25,1.0,2210,1390,1,0.0,3
440000.0,0,7,0.0,0.0,3,2.75,1.0,1870,1030,1,0.0,5
178500.0,0,7,0.0,0.0,3,1.0,1.0,1200,1200,0,0.0,5
270000.0,0,7,0.0,0.0,4,2.5,1.0,1420,1900,0,23.0,3
129888.0,0,6,0.0,0.0,2,1.0,1.0,1070,710,0,0.0,3
260000.0,0,7,0.0,0.0,3,1.75,1.0,1610,1360,0,0.0,3
339950.0,0,8,0.0,0.0,5,2.5,2.0,2150,2990,0,0.0,4
250000.0,0,6,0.0,0.0,3,1.0,2.0,1620,1640,0,0.0,3
680000.0,0,10,0.0,0.0,3,3.5,1.0,2550,2050,1,0.0,3
660000.0,0,7,0.0,0.0,10,3.0,2.0,1810,1860,1,0.0,4
550000.0,0,8,0.0,0.0,3,2.0,1.0,1770,1830,0,0.0,5
675000.0,0,8,0.0,0.0,5,2.75,2.0,2580,2570,0,0.0,3
981000.0,0,10,1.0,0.0,3,3.25,2.0,2730,1900,1,0.0,3
168000.0,0,6,0.0,0.0,3,1.0,1.5,1170,1150,0,63.0,4
320000.0,0,7,0.0,0.0,3,1.0,1.0,1530,1260,0,25.0,3
959000.0,0,9,1.0,0.0,6,3.25,1.0,2660,2220,1,0.0,4
372000.0,0,7,0.0,0.0,4,1.0,1.0,1840,1270,1,0.0,3
391500.0,0,8,0.0,0.0,3,2.5,2.0,1920,1920,0,0.0,3
390000.0,0,7,0.0,0.0,2,1.0,1.5,1520,1080,0,0.0,3
302000.0,0,6,0.0,0.0,2,1.0,1.0,1160,890,0,0.0,4
495000.0,0,7,0.0,0.0,3,3.5,2.0,1580,1100,1,0.0,3
504500.0,0,8,2.0,0.0,3,2.5,3.0,1440,1640,1,0.0,3
555000.0,0,7,0.0,0.0,4,1.75,1.5,1390,2170,1,0.0,3
1550000.0,0,9,0.0,0.0,4,3.5,2.0,2600,2630,1,0.0,5
550000.0,0,7,0.0,0.0,3,1.5,1.0,1370,1250,1,0.0,3
1800000.0,0,10,0.0,0.0,4,2.5,2.5,3680,3320,0,0.0,5
655000.0,0,7,0.0,0.0,1,1.0,1.0,1100,830,1,0.0,4
685000.0,0,10,0.0,0.0,3,2.5,2.0,2700,3290,0,0.0,4
721000.0,0,7,0.0,0.0,4,2.0,1.0,1970,1220,1,0.0,4
1520000.0,0,9,0.0,0.0,4,4.25,1.5,1710,2330,1,6.0,3
365000.0,0,7,0.0,0.0,4,2.5,2.0,2240,1620,0,0.0,3
458000.0,0,7,0.0,0.0,3,2.0,1.0,1600,1220,1,0.0,4
280000.0,0,6,0.0,0.0,2,1.0,1.0,1170,1150,0,0.0,3
628000.0,0,7,0.0,0.0,4,1.75,1.0,1320,1000,1,0.0,4
781500.0,0,10,0.0,0.0,4,2.5,2.0,3310,3440,0,0.0,3
295000.0,0,7,0.0,0.0,3,1.75,1.0,1900,1300,1,0.0,4
435000.0,0,7,0.0,0.0,2,1.0,1.0,1700,750,0,0.0,5
300000.0,0,7,0.0,0.0,3,1.75,1.0,1550,1000,1,0.0,3
930000.0,0,9,0.0,0.0,2,2.5,1.0,2305,2680,0,0.0,3
316000.0,0,6,0.0,0.0,2,2.0,1.0,1290,860,0,0.0,3
249900.0,0,7,0.0,0.0,3,2.0,1.0,1290,1310,0,0.0,4
675000.0,0,8,0.0,0.0,3,2.25,2.0,2220,1540,1,0.0,4
447000.0,0,7,0.0,0.0,3,2.25,2.0,1610,1440,0,0.0,3
675000.0,0,8,0.0,0.0,3,2.0,1.5,1510,1510,0,26.0,3
546000.0,0,8,0.0,0.0,4,2.5,3.0,1490,1580,1,0.0,3
310000.0,0,7,0.0,0.0,3,2.0,3.0,1370,1310,0,0.0,3
190000.0,0,7,0.0,0.0,3,1.0,1.0,1360,880,1,0.0,3
650000.0,0,8,0.0,0.0,3,1.5,1.0,2110,1320,0,0.0,3
585000.0,0,8,0.0,0.0,3,2.5,2.0,1740,1130,1,0.0,3
1430000.0,0,10,0.0,0.0,4,2.5,2.0,2480,2910,0,0.0,3
565000.0,0,9,0.0,0.0,4,2.5,1.0,3380,2500,0,0.0,3
174900.0,0,6,0.0,0.0,3,1.0,1.5,960,1100,0,0.0,2
360000.0,0,8,0.0,0.0,3,2.25,3.0,1381,1381,0,0.0,3
234000.0,0,7,0.0,0.0,3,1.0,1.0,1540,960,0,0.0,3
575000.0,0,7,0.0,0.0,8,3.0,1.0,1380,2530,1,0.0,3
315000.0,0,7,0.0,0.0,3,2.5,2.0,2200,2200,0,0.0,3
225000.0,0,7,0.0,0.0,3,1.0,1.0,1300,1250,0,0.0,3
370000.0,0,7,0.0,0.0,3,1.5,1.0,1830,1850,1,0.0,4
606000.0,0,7,0.0,0.0,3,1.0,1.0,1640,1000,1,0.0,3
272500.0,0,7,0.0,0.0,3,2.0,1.0,1830,1410,0,0.0,4
475000.0,0,7,0.0,0.0,3,1.75,1.0,1680,960,1,0.0,3
270000.0,0,7,0.0,0.0,3,1.0,1.0,1350,1500,0,0.0,4
624000.0,0,8,0.0,0.0,4,1.75,1.0,1960,1440,1,0.0,3
355000.0,0,7,0.0,0.0,3,1.75,1.5,1390,1730,0,0.0,3
345000.0,0,7,0.0,0.0,3,1.0,1.0,1020,960,0,0.0,3
342000.0,0,8,0.0,0.0,4,2.5,2.0,2260,2380,0,0.0,3
316000.0,0,7,2.0,0.0,3,1.75,1.5,1620,1120,0,0.0,4
539950.0,0,9,0.0,0.0,4,2.5,2.0,2800,2960,0,0.0,3
221347.0,0,6,0.0,0.0,3,2.0,1.0,1090,790,1,0.0,3
330000.0,0,8,0.0,0.0,3,2.5,2.0,2290,1870,0,0.0,3
279000.0,0,8,0.0,0.0,4,2.5,1.0,1850,1470,1,0.0,4
850000.0,0,8,0.0,0.0,4,3.0,1.5,2100,1750,1,0.0,4
746000.0,0,7,0.0,0.0,3,1.75,1.0,1910,1100,1,0.0,4
478000.0,0,7,0.0,0.0,2,2.0,1.0,1790,600,1,22.0,3
820000.0,0,7,0.0,0.0,4,2.75,1.5,1590,2420,0,0.0,5
820000.0,0,10,1.0,0.0,3,3.0,2.0,2970,3850,0,0.0,3
887000.0,0,8,2.0,0.0,3,2.0,2.0,2600,2470,1,0.0,4
159000.0,0,7,0.0,0.0,3,1.0,1.0,1530,1360,0,0.0,4
824000.0,0,8,1.0,0.0,7,4.25,2.0,2010,2800,1,0.0,3
812000.0,0,9,0.0,0.0,4,2.5,2.0,1210,2270,0,0.0,3
242000.0,0,7,0.0,0.0,4,2.5,2.0,1890,1750,0,0.0,4
625000.0,0,9,0.0,0.0,4,2.5,2.0,3920,3550,0,0.0,3
399888.0,0,7,0.0,0.0,4,1.0,1.5,1640,1570,1,0.0,4
289000.0,0,7,0.0,0.0,3,2.25,2.0,1670,1670,0,0.0,4
400000.0,0,9,0.0,0.0,3,2.0,1.0,2500,1860,0,0.0,3
345000.0,0,7,0.0,0.0,2,1.0,1.0,1530,1080,0,0.0,3
874950.0,0,7,0.0,0.0,2,1.0,1.0,1530,1080,0,0.0,3
875000.0,0,7,0.0,0.0,3,2.75,1.0,1650,1280,1,0.0,5
628990.0,0,9,0.0,0.0,4,2.5,2.0,2740,2540,0,0.0,3
535000.0,0,6,0.0,0.0,2,3.5,1.0,1390,1280,1,0.0,4
770126.0,0,8,0.0,0.0,4,2.75,1.0,1910,1430,1,0.0,3
710000.0,0,8,0.0,0.0,4,2.5,1.0,2670,1870,1,0.0,5
465000.0,0,7,2.0,0.0,3,1.75,1.0,1510,860,1,0.0,3
359000.0,0,7,0.0,0.0,3,1.75,1.0,1690,2200,0,0.0,4
820000.0,0,9,0.0,0.0,3,2.5,2.0,2970,2970,0,0.0,3
160000.0,0,7,0.0,0.0,3,1.5,1.0,1160,960,0,0.0,4
535000.0,0,7,0.0,0.0,4,1.75,1.5,1490,1420,0,0.0,4
365000.0,0,7,0.0,0.0,3,2.25,1.0,1950,1300,1,0.0,3
708000.0,0,9,0.0,0.0,4,2.5,2.0,3080,3090,0,0.0,3
215000.0,0,7,0.0,0.0,3,1.0,1.0,1200,1200,0,0.0,4
1950000.0,0,10,0.0,0.0,4,3.5,2.0,3070,4065,0,0.0,4
390000.0,0,7,0.0,0.0,4,2.5,2.0,2460,2570,0,0.0,5
570000.0,0,7,0.0,0.0,3,2.0,1.0,1640,1530,0,0.0,4
383000.0,0,7,0.0,0.0,3,1.75,1.0,1500,1500,0,0.0,3
370000.0,0,9,0.0,0.0,4,3.0,2.0,2650,2490,0,0.0,3
454000.0,0,7,0.0,0.0,4,2.5,2.0,2490,3040,0,0.0,3
1400000.0,0,10,4.0,0.0,5,3.25,1.0,3220,2190,1,0.0,3
371000.0,0,7,0.0,0.0,4,1.75,1.0,2390,1690,0,0.0,3
530000.0,0,7,0.0,0.0,3,1.75,1.0,1890,1430,0,0.0,3
608000.0,0,8,0.0,0.0,4,2.75,1.0,2060,1400,1,0.0,4
450000.0,0,7,0.0,0.0,3,1.75,1.0,1100,1350,0,0.0,5
780000.0,0,10,0.0,0.0,4,2.5,2.0,3140,3140,0,0.0,3
290000.0,0,8,0.0,0.0,4,2.5,2.0,2480,2340,0,0.0,2
225000.0,0,7,0.0,0.0,3,1.75,1.0,1510,1100,1,0.0,4
805000.0,0,10,0.0,0.0,4,2.5,2.0,3270,3320,0,0.0,4
660000.0,0,9,0.0,0.0,3,2.5,2.0,2640,2390,0,0.0,3
299000.0,0,7,0.0,0.0,3,1.75,1.0,1400,1180,0,0.0,5
530000.0,0,8,0.0,0.0,2,2.25,3.0,1300,1260,0,0.0,3
680000.0,0,7,0.0,0.0,3,2.5,1.0,1920,1350,1,0.0,5
199900.0,0,6,0.0,0.0,4,1.75,1.0,1550,1790,0,0.0,5
224000.0,0,7,0.0,0.0,3,1.75,1.0,1340,1060,1,0.0,3
244000.0,0,7,0.0,0.0,3,1.75,1.0,1540,1440,1,0.0,4
485000.0,0,7,0.0,0.0,4,1.75,1.0,1000,860,1,0.0,5
330000.0,0,8,0.0,0.0,4,2.5,2.0,2250,2240,0,0.0,3
509000.0,0,6,0.0,0.0,4,2.0,1.5,1780,1030,1,50.0,3
440000.0,0,8,0.0,0.0,4,2.5,2.0,2260,2350,0,0.0,3
244000.0,0,7,0.0,0.0,3,2.0,1.0,1350,1350,0,0.0,3
399700.0,0,7,0.0,0.0,4,1.75,1.0,940,870,1,0.0,4
519000.0,0,7,0.0,0.0,4,2.5,1.5,1520,1250,1,0.0,4
211000.0,0,7,0.0,0.0,4,1.0,1.0,1540,1050,1,0.0,3
950000.0,0,7,0.0,0.0,3,2.5,1.0,3010,1750,1,22.0,4
410000.0,0,8,0.0,0.0,3,2.5,2.0,1830,1830,0,0.0,3
750000.0,0,7,0.0,0.0,4,2.0,2.0,1330,2040,1,0.0,3
133400.0,0,6,0.0,0.0,3,1.0,1.0,1120,900,0,0.0,4
240000.0,0,7,0.0,0.0,3,2.0,1.0,1010,1553,0,0.0,3
539000.0,0,8,0.0,0.0,3,2.5,2.0,2120,1570,1,0.0,3
688000.0,0,10,0.0,0.0,4,3.0,2.0,1760,3400,0,0.0,3
465000.0,0,7,0.0,0.0,3,1.5,1.0,1580,1270,0,0.0,3
936000.0,0,8,2.0,0.0,3,1.75,1.0,2700,1480,1,0.0,4
620000.0,0,7,0.0,0.0,4,2.5,2.0,1690,3040,0,0.0,3
429950.0,0,7,0.0,0.0,3,1.75,1.0,1630,1430,0,0.0,5
296475.0,0,7,0.0,0.0,3,2.5,2.0,1560,1520,0,0.0,3
330000.0,0,7,0.0,0.0,4,2.0,1.0,1540,1100,1,0.0,3
445000.0,0,8,0.0,0.0,3,2.25,1.0,1940,1270,1,0.0,3
846000.0,0,10,1.0,0.0,4,3.25,2.0,1450,2070,1,0.0,3
725000.0,0,8,1.0,0.0,4,1.75,1.0,1810,1380,1,0.0,4
369000.0,0,9,0.0,0.0,4,2.5,2.0,2400,2550,0,0.0,3
625000.0,0,8,0.0,0.0,3,1.75,1.0,2050,1390,1,0.0,3
535000.0,0,7,0.0,0.0,3,2.0,2.0,2280,2120,0,0.0,3
229950.0,0,6,0.0,0.0,4,1.5,1.0,1140,1570,0,0.0,5
229999.0,0,7,0.0,0.0,3,1.75,1.0,1580,1310,0,0.0,4
850000.0,0,8,0.0,0.0,5,3.5,2.0,2080,2460,1,13.0,3
589900.0,0,10,0.0,0.0,4,4.5,2.0,3020,2530,1,0.0,3
513000.0,0,7,0.0,0.0,2,1.0,1.0,1750,1160,1,0.0,4
401000.0,0,6,0.0,0.0,3,1.0,1.0,1980,1120,0,0.0,4
260000.0,0,7,0.0,0.0,3,2.5,2.0,1440,1440,0,0.0,3
525000.0,0,8,0.0,0.0,4,2.75,1.0,2000,2300,0,0.0,4
470000.0,0,8,0.0,0.0,3,3.5,1.0,1930,1370,1,0.0,4
205000.0,0,7,0.0,0.0,4,1.5,1.0,1330,940,1,0.0,3
620000.0,0,8,0.0,0.0,3,2.25,1.0,2050,1570,1,0.0,4
229000.0,0,6,0.0,0.0,3,1.5,1.0,1440,1200,0,0.0,3
445000.0,0,7,0.0,0.0,2,2.0,1.0,1680,860,1,0.0,3
215000.0,0,7,0.0,0.0,2,1.0,1.0,1130,1240,0,0.0,3
504975.0,0,8,0.0,0.0,2,2.5,2.0,1640,1900,0,0.0,3
495000.0,0,8,0.0,0.0,4,2.25,2.0,2210,2350,0,0.0,3
205000.0,0,7,0.0,0.0,3,1.0,1.0,1190,1120,0,0.0,4
