price,is_cust_build,grade,view,waterfront,lat,long,zipcode,sqft_living,bedrooms,bathrooms,floors,sqft_living15,sqft_above,date,has_basement,years_since_renovated
347500.0,0,7,0.0,0.0,47.487,-122.32,98168,2230,5,3.0,1.0,2230,1330,2/26/2015,1,0.0
205000.0,0,8,0.0,0.0,47.2607,-122.25,98001,1767,4,2.5,2.0,1949,1767,4/2/2015,0,0.0
380000.0,0,8,0.0,0.0,47.5664,-122.37,98126,1450,3,3.25,2.0,1450,1100,9/3/2014,1,0.0
718000.0,0,9,0.0,0.0,47.5308,-122.184,98056,2930,5,2.75,2.0,2750,2930,10/3/2014,0,0.0
515805.0,0,8,0.0,0.0,47.4786,-122.123,98059,2710,5,2.75,2.0,2590,2710,7/24/2014,0,0.0
1030000.0,0,10,1.0,0.0,47.5294,-122.154,98059,3600,4,3.25,2.0,3970,3000,7/14/2014,1,0.0
437718.0,0,8,0.0,0.0,47.5338,-121.841,98065,1800,3,2.5,2.0,1800,1800,11/13/2014,0,0.0
450000.0,0,8,0.0,0.0,47.5518,-122.357,98106,2290,4,2.5,2.0,1380,2290,8/14/2014,0,0.0
515000.0,0,8,0.0,0.0,47.6181,-122.301,98122,1510,3,2.5,2.0,1510,1060,10/28/2014,1,0.0
204000.0,0,7,0.0,0.0,47.4166,-122.319,98198,1090,2,2.5,2.0,1380,1090,3/2/2015,0,0.0
360000.0,0,8,0.0,0.0,47.6934,-122.342,98103,1270,3,2.0,3.0,1330,1270,5/23/2014,0,0.0
550000.0,0,8,0.0,0.0,47.6827,-122.346,98103,1540,3,2.25,3.0,1510,1540,12/3/2014,0,0.0
650880.0,0,9,0.0,0.0,47.5151,-121.883,98065,2930,3,2.5,2.0,2760,2930,5/29/2014,0,0.0
1790000.0,0,10,4.0,0.0,47.6936,-122.19,98033,4360,5,3.75,2.0,2680,3530,2/25/2015,1,0.0
895900.0,0,9,3.0,0.0,47.5619,-122.027,98075,3640,4,3.5,2.0,3270,2790,2/25/2015,1,0.0
585000.0,0,8,0.0,0.0,47.5285,-122.031,98027,2430,4,2.5,2.0,1930,2430,6/6/2014,0,0.0
380000.0,0,8,0.0,0.0,47.543,-122.375,98126,1520,3,2.25,2.0,1710,1240,5/8/2015,1,0.0
565997.0,0,8,0.0,0.0,47.4856,-122.154,98059,2730,5,2.75,2.0,2730,2730,11/18/2014,0,0.0
459000.0,0,8,0.0,0.0,47.5476,-122.37,98126,2440,3,3.0,2.0,2440,1930,5/4/2015,1,0.0
550000.0,0,8,0.0,0.0,47.5875,-122.315,98144,1580,3,3.75,2.0,1560,1340,4/21/2015,1,0.0
500000.0,0,8,0.0,0.0,47.6533,-122.346,98103,1420,3,2.25,3.0,1530,1420,7/25/2014,0,0.0
461500.0,0,8,0.0,0.0,47.5339,-122.284,98118,2820,5,3.25,2.0,2610,2230,3/27/2015,1,0.0
2150000.0,0,11,0.0,0.0,47.6245,-122.21,98004,5060,4,5.5,2.0,3010,5060,5/22/2014,0,0.0
790000.0,0,8,0.0,0.0,47.5605,-122.396,98116,2650,4,2.5,2.0,1110,2650,4/21/2015,0,0.0
735000.0,0,9,0.0,0.0,47.6226,-122.313,98112,1490,3,2.25,2.0,1490,1040,6/27/2014,1,0.0
588000.0,0,9,0.0,0.0,47.4828,-122.136,98059,3060,4,2.5,2.0,3040,3060,3/30/2015,0,0.0
724500.0,0,8,0.0,0.0,47.5794,-122.03,98075,3240,3,3.25,2.0,2660,2770,5/13/2015,1,0.0
749000.0,0,9,0.0,0.0,47.7073,-122.118,98052,2820,3,2.75,2.0,3140,2820,7/9/2014,0,0.0
720000.0,0,8,0.0,0.0,47.591,-122.008,98075,4140,5,3.5,2.0,3330,4140,9/18/2014,0,0.0
250000.0,0,8,0.0,0.0,47.7034,-122.345,98133,982,2,1.5,2.0,1010,806,6/11/2014,1,0.0
790000.0,0,9,0.0,0.0,47.5409,-121.994,98029,2460,3,2.75,2.0,2570,2460,3/27/2015,0,0.0
392440.0,0,9,0.0,0.0,47.2592,-122.194,98092,2547,4,2.5,2.0,2598,2547,1/21/2015,0,0.0
280000.0,0,8,0.0,0.0,47.3568,-122.163,98042,1834,4,2.25,2.0,1979,1834,7/25/2014,0,0.0
1330000.0,0,10,0.0,0.0,47.6239,-122.29,98112,3130,4,4.5,3.0,2540,2450,11/13/2014,1,0.0
649000.0,0,9,0.0,0.0,47.549,-122.374,98126,2730,4,2.5,2.0,1250,2730,12/17/2014,0,0.0
457000.0,0,8,0.0,0.0,47.6903,-122.37,98117,1380,2,2.5,2.0,1360,1050,10/31/2014,1,0.0
2230000.0,0,11,1.0,0.0,47.6882,-122.214,98033,4700,4,4.25,2.0,2370,3910,3/23/2015,1,0.0
453000.0,0,9,0.0,0.0,47.5547,-122.308,98108,2330,3,3.0,2.0,2330,1920,8/23/2014,1,0.0
329780.0,0,8,0.0,0.0,47.5014,-122.34,98146,1730,3,2.5,2.0,2030,1730,9/22/2014,0,0.0
1050000.0,0,10,2.0,0.0,47.5999,-122.286,98144,2350,2,2.5,3.0,1950,2000,11/12/2014,1,0.0
771005.0,0,9,0.0,0.0,47.5254,-121.886,98024,4000,5,4.5,2.0,3690,4000,5/5/2015,0,0.0
1300000.0,0,9,0.0,0.0,47.6263,-122.099,98008,3350,3,2.5,1.0,2570,2180,7/25/2014,1,0.0
607500.0,0,8,0.0,0.0,47.6706,-122.378,98107,1530,3,3.25,3.0,1530,1530,6/19/2014,0,0.0
278000.0,0,7,0.0,0.0,47.5184,-122.196,98056,1610,2,2.25,2.0,1950,1610,1/16/2015,0,0.0
475000.0,0,8,0.0,0.0,47.4823,-121.771,98045,2620,4,2.75,2.0,2790,2620,7/2/2014,0,0.0
270000.0,0,8,0.0,0.0,47.5183,-122.376,98126,1300,3,2.0,2.0,1300,850,8/14/2014,1,0.0
1300000.0,0,9,2.0,0.0,47.6763,-122.267,98115,3590,4,3.5,2.0,2100,3140,4/23/2015,1,0.0
778983.0,0,8,0.0,0.0,47.7043,-122.114,98052,2490,4,2.5,2.0,2970,2490,8/11/2014,0,0.0
221000.0,0,7,0.0,0.0,47.528,-122.269,98118,1320,3,2.5,2.0,3040,880,10/22/2014,1,0.0
338800.0,0,8,0.0,0.0,47.5165,-122.346,98106,1800,4,2.25,2.0,1800,1800,8/21/2014,0,0.0
834995.0,0,9,0.0,0.0,47.6072,-122.053,98074,3360,5,1.5,2.0,3230,3360,8/4/2014,0,0.0
550000.0,0,8,0.0,0.0,47.7273,-121.958,98019,3220,4,2.5,2.0,3020,3220,5/1/2015,0,0.0
575000.0,0,8,0.0,0.0,47.7044,-122.209,98034,2514,3,3.5,2.0,2090,2024,10/31/2014,1,0.0
649000.0,0,9,0.0,0.0,47.4823,-122.124,98059,3130,4,2.75,2.0,1570,3130,9/23/2014,0,0.0
545000.0,0,8,0.0,0.0,47.515,-121.869,98065,2720,4,2.5,2.0,2590,2720,5/30/2014,0,0.0
625000.0,0,8,0.0,0.0,47.6168,-122.314,98122,1390,2,2.25,2.0,1415,1165,11/20/2014,1,0.0
1040000.0,0,10,3.0,0.0,47.4695,-121.775,98045,4920,4,4.5,2.0,4920,3820,12/23/2014,1,0.0
611000.0,0,8,0.0,0.0,47.5402,-122.027,98027,2134,3,2.5,2.5,2170,2134,5/16/2014,0,0.0
300000.0,0,8,0.0,0.0,47.379,-122.184,98030,1741,3,2.5,2.0,2002,1741,3/17/2015,0,0.0
577000.0,0,8,0.0,0.0,47.6887,-122.04,98053,2560,3,2.5,2.0,2560,2560,12/29/2014,0,0.0
349990.0,0,8,0.0,0.0,47.3561,-122.063,98038,2220,4,2.5,2.0,2530,2220,10/20/2014,0,0.0
650000.0,0,9,0.0,0.0,47.5482,-121.996,98029,1910,3,2.5,2.0,1890,1910,7/14/2014,0,0.0
378000.0,0,7,0.0,0.0,47.5925,-122.295,98144,980,2,1.5,2.0,1130,820,3/28/2015,1,0.0
313200.0,0,7,0.0,0.0,47.3613,-122.081,98042,1950,3,2.5,2.0,2300,1950,2/5/2015,0,0.0
1210000.0,0,10,0.0,0.0,47.5816,-122.021,98075,4150,5,4.25,2.0,3230,4150,9/12/2014,0,0.0
252500.0,0,7,0.0,0.0,47.5427,-122.272,98118,1110,2,1.5,2.0,1110,950,5/6/2015,1,0.0
308000.0,0,8,0.0,0.0,47.5582,-122.363,98106,1250,3,2.5,2.0,1250,1080,3/5/2015,1,0.0
803100.0,0,9,0.0,0.0,47.6635,-122.083,98052,3310,4,2.5,2.0,2600,3310,5/15/2014,0,0.0
415000.0,0,7,0.0,0.0,47.4937,-122.15,98059,2020,4,2.5,2.0,2020,2020,6/18/2014,0,0.0
785000.0,0,9,0.0,0.0,47.6954,-122.022,98053,3310,4,3.5,2.0,3320,3310,8/14/2014,0,0.0
499950.0,0,9,0.0,0.0,47.4295,-122.205,98055,2798,4,2.5,2.0,2358,2798,5/28/2014,0,0.0
216000.0,0,7,0.0,0.0,47.2874,-122.257,98001,1847,4,2.5,2.0,1767,1847,3/17/2015,0,0.0
380000.0,0,9,0.0,0.0,47.3785,-122.023,98038,2420,4,2.5,2.0,2420,2420,2/26/2015,0,0.0
345000.0,0,7,0.0,0.0,47.3535,-122.017,98038,2020,4,2.5,2.0,2210,2020,11/6/2014,0,0.0
456500.0,0,8,0.0,0.0,47.4959,-122.15,98059,2400,4,2.5,2.0,2710,2400,11/4/2014,0,0.0
382495.0,0,8,0.0,0.0,47.3482,-122.042,98038,1760,3,2.5,1.0,2310,1760,11/4/2014,0,0.0
324950.0,0,7,0.0,0.0,47.3612,-122.081,98042,2110,4,2.5,2.0,2300,2110,3/6/2015,0,0.0
436472.0,0,9,0.0,0.0,47.3519,-122.197,98030,2692,4,2.5,2.0,2574,2692,8/11/2014,0,0.0
365250.0,0,7,0.0,0.0,47.7611,-122.233,98028,1490,3,2.25,2.0,1580,1490,5/30/2014,0,0.0
919990.0,0,10,0.0,0.0,47.5806,-122.055,98075,3960,5,3.25,2.0,2930,3960,3/24/2015,0,0.0
316475.0,0,7,0.0,0.0,47.3686,-122.117,98042,1740,4,2.5,2.0,1950,1740,4/29/2015,0,0.0
425000.0,0,8,0.0,0.0,47.776,-122.26,98028,1940,4,2.5,1.0,1910,1190,3/24/2015,1,0.0
302860.0,0,7,0.0,0.0,47.5469,-122.383,98136,970,2,1.0,2.0,1150,790,3/11/2015,1,0.0
298000.0,0,7,0.0,0.0,47.3455,-122.21,98002,1852,3,2.5,2.0,2166,1852,7/22/2014,0,0.0
3200000.0,0,11,3.0,0.0,47.6364,-122.214,98004,4810,4,4.0,2.0,3970,4810,8/26/2014,0,0.0
950000.0,0,10,3.0,0.0,47.3389,-122.334,98003,5635,4,4.0,2.0,3726,4360,12/1/2014,1,0.0
333000.0,0,7,0.0,0.0,47.4874,-122.152,98059,1520,3,2.5,2.0,1820,1520,11/21/2014,0,0.0
289950.0,0,7,0.0,0.0,47.3521,-122.211,98002,2099,3,2.5,2.0,2099,2099,3/5/2015,0,0.0
419950.0,0,8,0.0,0.0,47.5419,-122.388,98136,1250,3,2.25,3.0,1250,1250,5/6/2015,0,0.0
306000.0,0,8,0.0,0.0,47.6974,-122.349,98103,1090,2,1.5,3.0,1110,1090,7/15/2014,0,0.0
498445.0,0,9,0.0,0.0,47.3425,-122.179,98030,3216,4,2.5,2.0,2815,3216,11/29/2014,0,0.0
775950.0,0,8,0.0,0.0,47.705,-122.114,98052,2970,4,2.5,2.0,3010,2970,6/20/2014,0,0.0
605000.0,0,8,0.0,0.0,47.5373,-121.874,98065,2610,3,2.5,2.0,2580,2610,7/3/2014,0,0.0
520000.0,0,7,0.0,0.0,47.618,-122.311,98122,1340,2,1.75,2.0,2480,1060,9/9/2014,1,0.0
849990.0,0,9,0.0,0.0,47.6175,-122.056,98074,3300,4,2.75,2.0,3520,3300,10/28/2014,0,0.0
767450.0,0,10,0.0,0.0,47.6981,-122.376,98117,1630,3,2.0,1.0,2030,1630,6/4/2014,0,0.0
665000.0,0,9,0.0,0.0,47.6172,-122.31,98122,1590,3,2.25,2.0,1510,1060,8/8/2014,1,0.0
525000.0,0,8,0.0,0.0,47.6534,-122.355,98103,1310,2,2.75,3.5,1350,1310,9/18/2014,0,0.0
870515.0,0,9,0.0,0.0,47.5755,-122.071,98075,3600,4,3.5,2.0,3490,2940,7/22/2014,1,0.0
390000.0,0,9,0.0,0.0,47.4557,-122.13,98058,2154,4,2.5,2.0,2154,2154,7/21/2014,0,0.0
500000.0,0,8,0.0,0.0,47.5929,-122.308,98144,1530,3,1.75,3.0,1580,1530,4/11/2015,0,0.0
399950.0,0,8,0.0,0.0,47.6925,-122.375,98117,1360,3,2.25,2.0,1522,1094,8/5/2014,1,0.0
305000.0,0,7,0.0,0.0,47.536,-122.284,98118,1320,3,2.5,2.0,1320,1320,2/9/2015,0,0.0
255000.0,0,7,0.0,0.0,47.25899999999999,-122.256,98001,1660,4,2.5,2.0,1544,1660,1/23/2015,0,0.0
415000.0,0,9,0.0,0.0,47.3359,-122.257,98001,2891,4,2.5,2.0,2550,2891,9/30/2014,0,0.0
716500.0,0,10,0.0,0.0,47.53,-122.073,98027,2340,3,2.5,2.0,2640,2120,3/27/2015,1,0.0
425000.0,0,8,0.0,0.0,47.7027,-122.359,98177,2320,3,2.5,3.0,1240,2320,6/25/2014,0,0.0
540000.0,0,8,0.0,0.0,47.7705,-122.169,98011,2190,4,2.5,2.0,2190,2190,2/17/2015,0,0.0
324747.0,0,8,0.0,0.0,47.3706,-122.017,98038,2060,3,2.5,2.0,2370,2060,8/4/2014,0,0.0
385000.0,0,7,0.0,0.0,47.6875,-122.015,98053,1740,3,2.5,2.0,1740,1740,1/28/2015,0,0.0
270000.0,0,7,0.0,0.0,47.3596,-122.082,98042,1400,3,2.25,2.0,2110,1400,8/12/2014,0,0.0
1240000.0,0,11,0.0,0.0,47.6463,-122.121,98052,4410,5,4.0,2.0,2720,4410,6/12/2014,0,0.0
672000.0,0,8,0.0,0.0,47.6597,-122.355,98103,1780,3,2.5,2.0,2000,1080,4/16/2015,1,0.0
310000.0,0,8,0.0,0.0,47.355,-122.059,98038,1760,3,2.5,2.0,2000,1760,1/29/2015,0,0.0
3000000.0,0,11,4.0,1.0,47.5283,-122.205,98056,4410,3,3.5,2.0,3550,3430,8/11/2014,1,0.0
2350000.0,0,11,2.0,0.0,47.6547,-122.202,98033,5550,6,4.25,2.0,3480,4270,2/25/2015,1,0.0
427000.0,0,9,2.0,0.0,47.3453,-122.267,98001,2432,3,2.5,2.0,2912,2432,6/27/2014,0,0.0
389950.0,0,8,0.0,0.0,47.4221,-122.192,98031,2283,3,2.5,2.0,1760,2283,4/23/2015,0,0.0
309620.0,0,8,0.0,0.0,47.7442,-121.984,98019,1860,3,2.5,2.0,2110,1860,6/25/2014,0,0.0
399895.0,0,9,0.0,0.0,47.2586,-122.194,98092,2701,4,2.5,2.0,2570,2701,7/1/2014,0,0.0
442515.0,0,9,0.0,0.0,47.3421,-122.179,98030,2930,4,2.5,2.0,2815,2930,2/2/2015,0,0.0
375000.0,0,8,0.0,0.0,47.6991,-122.346,98103,1540,3,2.25,3.0,1540,1540,12/2/2014,0,0.0
309780.0,0,8,0.0,0.0,47.2583,-122.198,98092,2242,3,2.5,2.0,2009,2242,7/2/2014,0,0.0
425000.0,0,7,0.0,0.0,47.5202,-121.873,98065,1950,3,2.5,2.0,2260,1950,3/12/2015,0,0.0
405000.0,0,7,0.0,0.0,47.5788,-122.315,98144,1160,2,3.0,2.0,1250,880,5/1/2015,1,0.0
356250.0,0,9,0.0,0.0,47.3261,-122.163,98092,2060,3,2.5,2.0,2648,2060,7/19/2014,0,0.0
550000.0,0,8,0.0,0.0,47.6521,-122.4,98199,1230,3,2.25,3.0,1760,1230,2/19/2015,0,0.0
340000.0,0,7,0.0,0.0,47.5917,-122.295,98144,1160,2,1.5,2.0,1220,1160,5/5/2014,0,0.0
362865.0,0,8,0.0,0.0,47.3555,-122.063,98038,2245,4,2.5,2.0,2530,2245,8/23/2014,0,0.0
1360000.0,0,11,1.0,0.0,47.7089,-122.245,98034,4120,4,3.5,2.0,4120,3970,3/23/2015,1,0.0
830000.0,0,9,0.0,0.0,47.708,-122.109,98052,3400,4,2.5,2.0,3070,3400,5/5/2014,0,0.0
1600000.0,0,10,0.0,0.0,47.6845,-122.207,98033,4270,5,3.75,2.0,2410,3210,8/1/2014,1,0.0
855000.0,0,9,0.0,0.0,47.5754,-122.071,98075,2890,4,3.5,2.0,3490,2370,3/4/2015,1,0.0
1210000.0,0,9,0.0,0.0,47.6834,-122.2,98033,3220,5,3.5,2.0,2100,2900,8/19/2014,1,0.0
1390000.0,0,11,1.0,0.0,47.5528,-122.093,98027,4010,4,3.5,2.0,3550,4010,8/11/2014,0,0.0
400200.0,0,7,0.0,0.0,47.4493,-122.281,98188,2260,4,3.5,2.0,1270,2260,3/26/2015,0,0.0
235000.0,0,8,0.0,0.0,47.5494,-122.372,98126,1140,2,1.0,1.5,1360,1010,5/23/2014,1,0.0
349950.0,0,8,0.0,0.0,47.3539,-122.021,98038,1640,3,2.0,1.0,1770,1640,5/7/2015,0,0.0
659950.0,0,9,0.0,0.0,47.4827,-122.131,98059,3510,4,2.75,2.0,3550,3510,7/9/2014,0,0.0
785000.0,0,9,0.0,0.0,47.5836,-121.994,98075,3010,3,2.75,2.0,2950,3010,5/8/2014,0,0.0
475000.0,0,8,0.0,0.0,47.6386,-122.388,98199,1060,2,2.25,2.0,1020,980,4/16/2015,1,0.0
263900.0,0,8,0.0,0.0,47.3667,-122.307,98198,1658,3,2.5,2.0,1658,1658,5/27/2014,0,0.0
342000.0,0,8,0.0,0.0,47.3568,-122.055,98038,1960,3,2.5,2.0,1840,1960,5/1/2015,0,0.0
367899.0,0,8,0.0,0.0,47.371,-122.018,98038,2420,3,2.5,2.0,2370,2420,9/18/2014,0,0.0
657044.0,0,9,0.0,0.0,47.4739,-122.11,98059,3420,3,3.5,1.5,1590,3420,2/4/2015,0,0.0
359950.0,0,8,0.0,0.0,47.6187,-122.301,98122,893,2,1.5,2.0,1340,893,11/13/2014,0,0.0
879950.0,0,9,0.0,0.0,47.6948,-122.178,98033,3020,4,2.75,2.0,3010,3020,7/23/2014,0,0.0
550000.0,0,8,0.0,0.0,47.7685,-122.236,98028,2470,4,2.5,2.0,2470,2470,8/26/2014,0,0.0
279000.0,0,8,0.0,0.0,47.2586,-122.2,98092,2009,4,2.5,2.0,1798,2009,12/9/2014,0,0.0
255000.0,0,7,0.0,0.0,47.7385,-122.25,98028,1530,3,2.5,2.5,1530,1530,7/18/2014,0,0.0
609500.0,0,8,0.0,0.0,47.6691,-122.402,98107,1590,3,1.75,3.0,1520,1590,2/24/2015,0,0.0
420000.0,0,8,0.0,0.0,47.5065,-122.171,98056,2630,5,3.0,2.0,2240,1670,6/20/2014,1,0.0
570000.0,0,9,0.0,0.0,47.4995,-122.15,98059,3230,4,2.5,2.0,2950,3230,10/8/2014,0,0.0
439000.0,0,8,0.0,0.0,47.5648,-122.294,98108,1430,3,2.25,2.0,1270,1430,5/12/2015,0,0.0
310000.0,0,8,0.0,0.0,47.2597,-122.199,98092,2242,3,2.5,2.0,2009,2242,11/8/2014,0,0.0
635000.0,0,8,0.0,0.0,47.5902,-122.311,98144,2500,4,2.5,2.0,1480,2500,2/9/2015,0,0.0
399950.0,0,8,0.0,0.0,47.6518,-122.384,98199,1230,3,2.5,2.0,1230,1080,11/28/2014,1,0.0
805000.0,0,9,0.0,0.0,47.5407,-121.993,98029,3020,4,2.5,2.5,2570,3020,8/5/2014,0,0.0
1800000.0,0,9,0.0,0.0,47.6356,-122.281,98112,3480,4,3.5,2.0,2620,2460,4/7/2015,1,0.0
1210000.0,0,9,0.0,0.0,47.6889,-122.352,98103,3330,4,3.0,1.0,1200,1830,4/3/2015,1,0.0
745000.0,0,10,0.0,0.0,47.5066,-122.146,98059,3400,4,2.5,2.0,3400,3190,10/15/2014,1,0.0
329445.0,0,7,0.0,0.0,47.5828,-122.314,98144,830,2,1.5,2.0,1480,830,6/24/2014,0,0.0
588000.0,0,8,0.0,0.0,47.7719,-122.168,98011,3110,5,3.0,2.0,2450,3110,10/15/2014,0,0.0
494815.0,0,8,0.0,0.0,47.5445,-122.013,98029,1910,3,2.5,2.0,1630,1910,7/7/2014,0,0.0
591975.0,0,9,0.0,0.0,47.5196,-121.878,98065,3230,3,2.75,2.0,2710,2680,10/14/2014,1,0.0
600000.0,0,9,0.0,0.0,47.4827,-122.135,98059,3380,5,2.75,2.0,2840,3380,1/8/2015,0,0.0
673000.0,0,8,0.0,0.0,47.5606,-122.011,98029,2830,3,2.75,2.0,2160,2830,7/8/2014,0,0.0
889950.0,0,9,0.0,0.0,47.5929,-122.057,98074,3700,5,3.5,2.0,3170,3700,2/11/2015,0,0.0
500000.0,0,7,0.0,0.0,47.5352,-121.88,98065,2520,4,3.0,2.0,2510,2520,3/25/2015,0,0.0
500000.0,0,8,0.0,0.0,47.666,-122.367,98107,1530,3,2.25,2.0,1690,1240,10/1/2014,1,0.0
890000.0,0,10,0.0,0.0,47.5404,-122.073,98027,4420,4,4.25,2.0,4420,3410,5/5/2014,1,0.0
437000.0,0,8,0.0,0.0,47.6998,-122.367,98117,1460,3,3.0,3.0,1460,1460,4/29/2015,0,0.0
419700.0,0,8,0.0,0.0,47.5694,-122.387,98116,1450,3,2.25,2.0,1370,1160,9/5/2014,1,0.0
394000.0,0,6,0.0,0.0,47.5314,-122.392,98136,1160,3,2.0,1.0,1160,580,7/23/2014,1,0.0
342000.0,0,8,0.0,0.0,47.3538,-122.021,98038,1640,3,2.0,1.0,1940,1640,8/6/2014,0,0.0
420000.0,0,7,0.0,0.0,47.4104,-122.486,98070,1444,3,1.75,1.5,1760,1444,6/26/2014,0,0.0
580000.0,0,8,4.0,0.0,47.6681,-122.355,98103,1620,3,2.5,3.0,1620,1470,5/23/2014,1,0.0
343000.0,0,7,0.0,0.0,47.5538,-122.282,98118,1100,2,1.5,2.0,1340,900,3/27/2015,1,0.0
390000.0,0,8,0.0,0.0,47.588,-122.304,98144,1340,2,1.5,2.0,1340,1120,4/2/2015,1,0.0
274000.0,0,7,0.0,0.0,47.3654,-122.021,98038,1450,3,1.5,2.0,1870,1450,8/11/2014,0,0.0
700000.0,0,9,0.0,0.0,47.7747,-122.366,98177,3040,4,2.5,2.0,2360,3040,1/14/2015,0,0.0
838000.0,0,9,0.0,0.0,47.5535,-122.395,98136,2560,4,2.5,2.0,2160,2560,4/16/2015,0,0.0
300000.0,0,7,0.0,0.0,47.2773,-122.216,98002,2744,6,3.0,2.0,2470,2744,9/17/2014,0,0.0
467000.0,0,8,0.0,0.0,47.6801,-122.348,98103,1420,3,2.25,3.0,1350,1420,9/3/2014,0,0.0
395000.0,0,6,0.0,0.0,47.5348,-122.295,98108,700,2,1.0,1.0,1500,700,3/2/2015,0,0.0
734000.0,0,10,0.0,0.0,47.3375,-122.337,98023,4110,5,4.25,2.0,2730,2970,9/24/2014,1,0.0
480000.0,0,8,0.0,0.0,47.4866,-122.155,98059,2670,5,2.75,2.0,2560,2670,1/6/2015,0,0.0
539000.0,0,9,0.0,0.0,47.5661,-122.29,98118,2130,3,2.75,2.0,1520,1080,2/17/2015,1,0.0
459950.0,0,9,0.0,0.0,47.3587,-122.163,98042,3078,5,2.75,2.0,1979,3078,5/5/2015,0,0.0
306500.0,0,7,0.0,0.0,47.5396,-122.387,98136,840,2,1.0,2.0,1030,840,10/30/2014,0,0.0
408474.0,0,8,0.0,0.0,47.5342,-121.841,98065,1800,3,2.5,2.0,1800,1800,3/26/2015,0,0.0
437000.0,0,8,0.0,0.0,47.496,-122.151,98059,2580,3,2.75,2.0,2700,2580,5/14/2014,0,0.0
160797.0,0,7,0.0,0.0,47.5671,-122.298,98108,1270,3,1.5,2.0,1490,1270,6/23/2014,0,0.0
729000.0,0,9,0.0,0.0,47.524,-122.2,98056,3065,4,3.5,3.0,2210,3065,1/7/2015,0,0.0
499000.0,0,8,0.0,0.0,47.7043,-122.209,98034,1861,3,2.5,2.0,2090,1578,10/31/2014,1,0.0
359950.0,0,8,0.0,0.0,47.3726,-122.159,98042,2260,4,2.75,2.0,2260,2260,10/16/2014,0,0.0
929000.0,0,10,0.0,0.0,47.6026,-122.06,98074,4150,5,3.25,2.0,3560,4150,12/10/2014,0,0.0
529950.0,0,8,0.0,0.0,47.6689,-122.363,98107,1500,2,2.5,2.0,1550,1140,10/6/2014,1,0.0
461000.0,0,8,0.0,0.0,47.5394,-122.027,98027,1620,3,2.25,2.5,1620,1540,4/3/2015,1,0.0
271115.0,0,7,0.0,0.0,47.5472,-122.384,98136,830,2,1.5,2.0,1310,830,10/14/2014,0,0.0
653000.0,0,7,0.0,0.0,47.6842,-122.04,98053,3120,4,2.5,2.0,2755,3120,1/6/2015,0,0.0
565000.0,0,8,0.0,0.0,47.6512,-122.345,98103,1870,3,2.5,3.0,1440,1380,10/24/2014,1,0.0
529950.0,0,8,0.0,0.0,47.6748,-122.377,98107,1240,3,2.25,3.0,1470,1240,12/4/2014,0,0.0
585000.0,0,9,0.0,0.0,47.7477,-122.236,98028,2820,4,2.5,2.0,1620,2820,3/26/2015,0,0.0
609000.0,0,8,0.0,0.0,47.6536,-122.354,98103,1630,3,1.75,3.0,1570,1630,7/3/2014,0,0.0
267000.0,0,7,0.0,0.0,47.3454,-122.214,98002,1584,3,2.25,2.0,1584,1584,6/18/2014,0,0.0
557000.0,0,8,0.0,0.0,47.7678,-122.237,98028,2840,4,2.5,2.0,2840,2840,5/9/2014,0,0.0
709950.0,0,9,0.0,0.0,47.5389,-121.86,98065,3910,4,3.25,2.0,4410,3130,11/17/2014,1,0.0
625000.0,0,9,0.0,0.0,47.653,-122.352,98103,1730,3,2.5,3.0,1330,1730,7/18/2014,0,0.0
599000.0,0,10,0.0,0.0,47.53,-122.073,98027,1840,3,2.75,2.0,2590,1700,12/23/2014,1,0.0
920000.0,0,10,0.0,0.0,47.4807,-121.795,98045,4030,4,3.75,2.0,2110,4030,5/6/2015,0,0.0
1290000.0,0,9,0.0,0.0,47.6408,-122.307,98112,3440,4,3.5,3.0,1760,3440,10/16/2014,0,0.0
324500.0,0,7,0.0,0.0,47.3602,-122.082,98042,2110,4,2.5,2.0,2110,2110,3/30/2015,0,0.0
471500.0,0,7,0.0,0.0,47.5158,-121.871,98065,2430,3,2.5,2.0,2380,2430,1/16/2015,0,0.0
1020000.0,0,10,0.0,0.0,47.7072,-121.983,98019,4690,4,3.75,2.0,2890,4030,8/8/2014,1,0.0
998000.0,0,9,0.0,0.0,47.5481,-122.103,98006,3500,4,3.5,2.0,3640,2850,11/11/2014,1,0.0
262000.0,0,7,0.0,0.0,47.4697,-122.267,98188,2070,4,2.5,2.0,2170,2070,1/29/2015,0,0.0
844000.0,0,8,2.0,0.0,47.5602,-122.39,98116,3350,4,3.5,2.0,1820,2610,4/1/2015,1,0.0
745641.0,0,8,0.0,0.0,47.7043,-122.114,98052,2440,4,2.5,2.0,2970,2440,6/24/2014,0,0.0
659950.0,0,9,0.0,0.0,47.7226,-122.33,98133,3010,5,3.0,2.0,2370,3010,12/12/2014,0,0.0
339989.0,0,8,0.0,0.0,47.3706,-122.018,98038,2060,3,2.5,2.0,2370,2060,8/4/2014,0,0.0
352500.0,0,7,0.0,0.0,47.5488,-122.364,98106,1570,2,2.5,2.0,1590,1180,5/4/2015,1,0.0
525000.0,0,8,0.0,0.0,47.6206,-122.299,98112,1580,3,2.5,2.0,1680,1010,5/13/2014,1,0.0
1140000.0,0,10,3.0,0.0,47.5941,-121.973,98075,4280,5,3.5,2.0,3960,4280,9/29/2014,0,0.0
